IDENT, ,LATITUDE, ,LONGITUDE
 ,,,,
MYSKO,,"50° 32' 11.00"" N",,"019° 16' 46.00"" E"
NAKER,,"51° 29' 49.00"" N",,"021° 34' 49.00"" E"
NAROX,,"51° 12' 11.00"" N",,"015° 00' 38.00"" E"
NASOK,,"53° 05' 31.00"" N",,"019° 00' 23.00"" E"
NATIX,,"49° 55' 36.00"" N",,"021° 23' 01.00"" E"
NAVUR,,"51° 00' 47.00"" N",,"019° 54' 40.00"" E"
NAXAR,,"49° 45' 38.00"" N",,"019° 48' 45.00"" E"
NEREK,,"53° 08' 41.00"" N",,"018° 28' 20.00"" E"
NETIR,,"49° 41' 41.00"" N",,"018° 42' 32.00"" E"
NETOP,,"53° 32' 55.00"" N",,"015° 30' 16.00"" E"
NIDAS,,"51° 41' 42.65"" N",,"020° 58' 07.06"" E"
NISKA,,"52° 01' 06.68"" N",,"020° 48' 44.82"" E"
NKA10,,"52° 12' 14.41"" N",,"017° 09' 57.60"" E"
NKA53,,"52° 16' 57.62"" N",,"017° 06' 04.72"" E"
NOMIX,,"49° 56' 24.00"" N",,"018° 58' 45.00"" E"
NOSKU,,"51° 10' 07.00"" N",,"015° 52' 17.00"" E"
NUDRO,,"51° 09' 55.00"" N",,"017° 19' 32.00"" E"
NUMBA,,"50° 22' 32.00"" N",,"018° 06' 31.00"" E"
OBALU,,"50° 42' 39.00"" N",,"020° 06' 34.00"" E"
OBOKU,,"52° 15' 08.00"" N",,"018° 00' 00.00"" E"
OBOLA,,"52° 11' 41.57"" N",,"016° 12' 07.32"" E"
ODERA,,"50° 54' 16.00"" N",,"014° 59' 34.00"" E"
ODLOT,,"53° 29' 46.00"" N",,"017° 24' 14.00"" E"
ODRAP,,"49° 44' 31.00"" N",,"021° 50' 28.00"" E"
ODVOK,,"49° 48' 38.00"" N",,"020° 20' 05.00"" E"
OKE06,,"52° 17' 17.02"" N",,"020° 52' 47.24"" E"
OKE08,,"52° 09' 47.58"" N",,"020° 58' 44.09"" E"
OKE13,,"52° 01' 50.51"" N",,"021° 05' 35.67"" E"
OKE14,,"52° 02' 56.72"" N",,"021° 18' 20.66"" E"
OKE22,,"52° 10' 54.90"" N",,"020° 54' 13.94"" E"
OKE24,,"52° 14' 47.70"" N",,"020° 54' 28.73"" E"
OKE26,,"52° 01' 28.80"" N",,"021° 16' 00.05"" E"
OKE27,,"52° 08' 51.61"" N",,"021° 01' 25.27"" E"
OKE30,,"52° 27' 44.03"" N",,"020° 45' 38.76"" E"
OKE32,,"52° 23' 05.32"" N",,"020° 48' 49.68"" E"
OKE49,,"52° 05' 58.31"" N",,"021° 01' 38.77"" E"
OKE62,,"52° 08' 17.63"" N",,"020° 59' 25.20"" E"
OKE67,,"52° 12' 53.78"" N",,"020° 45' 01.78"" E"
OKE75,,"52° 05' 42.64"" N",,"021° 10' 27.37"" E"
OKENO,,"51° 34' 11.00"" N",,"018° 35' 38.00"" E"
OKTAS,,"50° 19' 56.00"" N",,"018° 20' 20.00"" E"
OKTOR,,"50° 35' 31.00"" N",,"019° 53' 29.00"" E"
OL021,,"53° 34' 40.28"" N",,"014° 54' 56.82"" E"
OLILA,,"52° 42' 16.00"" N",,"020° 19' 42.00"" E"
OLKIN,,"53° 46' 09.00"" N",,"020° 30' 00.00"" E"
OLUMA,,"51° 53' 48.00"" N",,"015° 45' 22.00"" E"
OMAVA,,"51° 23' 02.00"" N",,"021° 41' 17.00"" E"
OSKUD,,"53° 43' 03.00"" N",,"019° 45' 43.00"" E"
OSMAT,,"50° 14' 34.00"" N",,"023° 02' 44.00"" E"
PEKOT,,"50° 23' 18.00"" N",,"017° 26' 36.00"" E"
PETEL,,"51° 51' 32.46"" N",,"020° 40' 17.81"" E"
PEVUM,,"52° 18' 34.00"" N",,"018° 39' 27.00"" E"
PIGAT,,"50° 16' 28.00"" N",,"021° 40' 25.00"" E"
PIKAL,,"52° 13' 17.48"" N",,"019° 58' 36.92"" E"
PIVET,,"54° 52' 28.00"" N",,"015° 50' 23.00"" E"
PIXOR,,"53° 17' 19.00"" N",,"015° 28' 35.00"" E"
POBOK,,"50° 34' 59.00"" N",,"020° 13' 08.00"" E"
PODAN,,"49° 24' 46.00"" N",,"021° 26' 21.00"" E"
POKEN,,"54° 49' 11.00"" N",,"014° 33' 51.00"" E"
POZ09,,"52° 24' 50.04"" N",,"016° 51' 39.96"" E"
POZ26,,"52° 24' 18.78"" N",,"016° 54' 16.66"" E"
POZ63,,"52° 23' 08.16"" N",,"017° 00' 00.00"" E"
R0007,,"52° 19' 36.16"" N",,"016° 58' 57.60"" E"
R1294,,"53° 34' 38.56"" N",,"014° 54' 59.28"" E"
R1850,,"54° 22' 16.56"" N",,"018° 29' 30.18"" E"
R1851,,"51° 05' 56.26"" N",,"016° 53' 52.65"" E"
R1852,,"52° 25' 05.43"" N",,"016° 50' 27.94"" E"
R1853,,"52° 10' 17.32"" N",,"020° 56' 48.20"" E"
R1854,,"52° 08' 57.71"" N",,"020° 58' 53.18"" E"
R1855,,"50° 04' 47.24"" N",,"019° 47' 58.72"" E"
RANOK,,"54° 54' 46.00"" N",,"018° 57' 30.00"" E"
RASUT,,"51° 08' 44.00"" N",,"016° 15' 33.00"" E"
REDLU,,"52° 14' 07.00"" N",,"020° 42' 26.00"" E"
REDMO,,"53° 06' 39.00"" N",,"017° 32' 14.00"" E"
REGLI,,"50° 01' 49.00"" N",,"017° 59' 44.00"" E"
RILAB,,"50° 45' 55.00"" N",,"021° 48' 12.00"" E"
RINAM,,"49° 59' 39.00"" N",,"019° 21' 07.00"" E"
ROBOV,,"54° 15' 45.00"" N",,"015° 03' 21.00"" E"
RODAK,,"50° 36' 23.00"" N",,"020° 09' 46.00"" E"
ROGAL,,"50° 59' 13.00"" N",,"019° 29' 08.00"" E"
ROKED,,"50° 16' 44.00"" N",,"018° 06' 19.00"" E"
RONEX,,"52° 55' 21.00"" N",,"016° 13' 31.00"" E"
ROPIK,,"51° 27' 02.00"" N",,"016° 10' 36.00"" E"
ROTOL,,"50° 57' 57.00"" N",,"016° 17' 27.00"" E"
ROVEK,,"53° 22' 44.00"" N",,"014° 52' 54.00"" E"
RUDKA,,"52° 51' 05.00"" N",,"023° 55' 19.00"" E"
RUTUK,,"51° 35' 08.00"" N",,"022° 07' 28.00"" E"
SABAB,,"50° 46' 13.00"" N",,"017° 53' 57.00"" E"
SKAVI,,"49° 56' 25.00"" N",,"019° 54' 00.00"" E"
SOMOR,,"53° 13' 37.00"" N",,"019° 21' 01.00"" E"
SOMOX,,"51° 28' 05.00"" N",,"022° 26' 35.00"" E"
SOPEL,,"52° 01' 33.00"" N",,"020° 50' 52.00"" E"
SORIX,,"52° 41' 43.00"" N",,"019° 49' 12.00"" E"
SOSIK,,"52° 09' 35.00"" N",,"016° 29' 42.00"" E"
SOTET,,"53° 49' 47.00"" N",,"023° 33' 11.00"" E"
SOVAM,,"51° 26' 25.00"" N",,"016° 42' 52.00"" E"
SOXER,,"52° 02' 38.00"" N",,"019° 56' 06.00"" E"
SUBAX,,"51° 51' 57.00"" N",,"019° 07' 30.00"" E"
SUDOL,,"50° 39' 12.00"" N",,"018° 24' 42.00"" E"
SUROD,,"54° 37' 25.00"" N",,"016° 54' 16.00"" E"
SUVEK,,"50° 19' 05.00"" N",,"022° 40' 30.00"" E"
SZC08,,"53° 34' 12.72"" N",,"014° 55' 48.00"" E"
SZC28,,"53° 26' 55.32"" N",,"015° 04' 24.24"" E"
SZC38,,"53° 32' 16.39"" N",,"014° 59' 35.69"" E"
SZC62,,"53° 30' 42.24"" N",,"015° 02' 38.07"" E"
SZC81,,"53° 29' 27.65"" N",,"015° 05' 02.29"" E"
SZC86,,"53° 28' 04.44"" N",,"015° 03' 54.36"" E"
SZC92,,"53° 28' 44.45"" N",,"015° 06' 25.71"" E"
TADAK,,"53° 16' 57.00"" N",,"016° 53' 56.00"" E"
TELDU,,"50° 14' 53.00"" N",,"022° 44' 16.00"" E"
TEPNA,,"49° 30' 17.00"" N",,"022° 39' 22.00"" E"
TILAV,,"54° 24' 59.00"" N",,"015° 00' 00.00"" E"
TITAK,,"52° 11' 30.00"" N",,"019° 27' 48.00"" E"
TOLPA,,"51° 18' 10.00"" N",,"023° 38' 45.00"" E"
TOMKO,,"53° 41' 45.00"" N",,"015° 50' 34.00"" E"
TOMTI,,"50° 57' 11.00"" N",,"015° 17' 36.00"" E"
TOSPO,,"52° 00' 59.00"" N",,"023° 39' 53.00"" E"
TOXAR,,"52° 36' 48.00"" N",,"022° 32' 20.00"" E"
TUROL,,"53° 51' 31.00"" N",,"020° 30' 00.00"" E"
UNDUK,,"53° 34' 34.00"" N",,"017° 58' 35.00"" E"
UREKO,,"50° 37' 45.00"" N",,"022° 42' 31.00"" E"
UTOLU,,"51° 53' 49.00"" N",,"018° 52' 03.00"" E"
VABAT,,"52° 32' 36.00"" N",,"016° 11' 37.00"" E"
VAGSA,,"51° 19' 59.00"" N",,"017° 33' 21.00"" E"
VAKAD,,"49° 56' 28.00"" N",,"019° 23' 03.00"" E"
VALUD,,"52° 00' 43.00"" N",,"019° 33' 08.00"" E"
VAPOS,,"54° 47' 43.00"" N",,"017° 49' 36.00"" E"
VAREN,,"49° 53' 58.00"" N",,"022° 40' 06.00"" E"
VAVEK,,"52° 41' 24.00"" N",,"019° 12' 46.00"" E"
VAVEL,,"50° 03' 59.00"" N",,"019° 57' 43.00"" E"
VEBEX,,"50° 21' 48.00"" N",,"018° 28' 36.00"" E"
VELAB,,"51° 28' 11.00"" N",,"016° 44' 56.00"" E"
VELAV,,"52° 19' 05.00"" N",,"020° 51' 22.00"" E"
VELAX,,"50° 29' 20.00"" N",,"022° 31' 14.00"" E"
VENES,,"51° 08' 56.00"" N",,"021° 54' 38.00"" E"
VIBUL,,"54° 20' 30.00"" N",,"015° 16' 28.00"" E"
WA008,,"52° 08' 20.55"" N",,"020° 59' 24.73"" E"
WA032,,"52° 06' 07.75"" N",,"021° 01' 17.35"" E"
WA052,,"52° 04' 21.49"" N",,"021° 02' 47.31"" E"
WAS08,,"52° 10' 34.25"" N",,"020° 55' 54.95"" E"
WAS38,,"52° 11' 51.32"" N",,"020° 51' 30.85"" E"
WAS67,,"52° 13' 05.58"" N",,"020° 47' 15.05"" E"
WRO38,,"51° 04' 16.94"" N",,"016° 59' 00.50"" E"
WRO59,,"51° 03' 20.12"" N",,"017° 01' 58.74"" E"
WRO91,,"50° 59' 49.92"" N",,"017° 04' 14.16"" E"
XALUR,,"51° 50' 57.00"" N",,"019° 59' 00.00"" E"
XATOG,,"52° 27' 35.00"" N",,"021° 19' 56.00"" E"
XELBO,,"52° 00' 14.00"" N",,"021° 07' 24.00"" E"
XELET,,"50° 50' 15.00"" N",,"017° 07' 33.00"" E"
XELOL,,"54° 16' 39.00"" N",,"014° 53' 42.00"" E"
XEMOL,,"50° 00' 20.00"" N",,"020° 44' 25.00"" E"
XERKO,,"50° 52' 03.00"" N",,"017° 25' 17.00"" E"
XIDNA,,"51° 42' 00.00"" N",,"016° 59' 51.00"" E"
XIMBA,,"51° 39' 21.00"" N",,"021° 25' 40.00"" E"
